PeopleSoft #,Reference #,"Reference #
(less special characters)",Item Description,Mfg Name,Area,Lev 1,Cart Name,Shelf,UNSPSC Desc (Commodity Code),Status Current,Comments
000000000001015344,PPM4530,PPM4530,MESH HERNIA REPAIR PPL MACROPOROUS NON ABS PARIETENE 45X30CM,MEDLINE INDUSTRIES INC,CORE,AB04,CORE AB04,_A45,13 Surgical mesh or tissue barrier products,Active,Substerile Core
000000000001890535,PP1509G,PP1509G,MESH PARIETENE MONOF PPL PLA PROGRIP 15X9CM,MEDLINE INDUSTRIES INC,CORE,AB04,CORE AB04,_A50,13 Surgical mesh or tissue barrier products,Active,Substerile Core
000000000002345789,PP1515G,PP1515G,MESH SURG 15X15CM PROGRIP EXTRA-GYNECOLOGICAL,MEDLINE INDUSTRIES INC,CORE,AB04,CORE AB04,_A55,13 Surgical mesh or tissue barrier products,Active,Substerile Core
000000000002345793,PP2015G,PP2015G,MESH SURG 20X15CM PROGRIP EXTRA-GYNECOLOGICAL,MEDLINE INDUSTRIES INC,CORE,AB04,CORE AB04,_A60,13 Surgical mesh or tissue barrier products,Active,Substerile Core
000000000002345790,PP3020G,PP3020G,MESH SURG 30X20CM PROGRIP EXTRA-GYNECOLOGICAL,MEDLINE INDUSTRIES INC,CORE,AB04,CORE AB04,_A65,13 Surgical mesh or tissue barrier products,Active,Substerile Core
000000000002345792,PP3030G,PP3030G,MESH SELF-GRIPPING POLYPROPYLENE PP3030G,MEDLINE INDUSTRIES INC,CORE,AB04,CORE AB04,_A70,13 Surgical mesh or tissue barrier products,Active,Substerile Core
000000000002345787,PP4030G,PP4030G,MESH SURG 40X30CM PROGRIP EXTRA-GYNECOLOGICAL,MEDLINE INDUSTRIES INC,CORE,AB04,CORE AB04,_A75,13 Surgical mesh or tissue barrier products,Active,Substerile Core
000000000000571868,PCO4VP,PCO4VP,MESH HERNIA VENTRAL MONOF POLY RND 4.6CM W/ABS CLGN FILM,MEDLINE INDUSTRIES INC,CORE,AB04,CORE AB04,_A80,13 Surgical mesh or tissue barrier products,Active,Substerile Core
000000000000571870,PCO6VP,PCO6VP,PATCH VENTRAL PCO 6C,MEDLINE INDUSTRIES INC,CORE,AB04,CORE AB04,_A81,13 Surgical mesh or tissue barrier products,Active,Substerile Core
000000000000571872,PCO8VP,PCO8VP,PATCH VENTRAL PCO 8C,MEDLINE INDUSTRIES INC,CORE,AB04,CORE AB04,_A82,13 Surgical mesh or tissue barrier products,Active,Substerile Core
000000000000589675,SYM1510OS,SYM1510OS,MESH HERNIA MONOF POLY MARKING SKIRTED RECT SYMBOTEX 15X10CM,MEDLINE INDUSTRIES INC,CORE,AB04,CORE AB04,_A85,13 Surgical mesh or tissue barrier products,Active,Substerile Core
000000000000589678,SYM2015OS,SYM2015OS,MESH HERNIA MONOF POLY MARKING SKIRTED RECT SYMBOTEX 20X15CM,MEDLINE INDUSTRIES INC,CORE,AB04,CORE AB04,_A90,13 Surgical mesh or tissue barrier products,Active,Substerile Core
000000000000589690,SYM2520OS,SYM2520OS,MESH HERNIA MONOF POLY MARKING SKIRTED RECT SYMBOTEX 25X20CM,MEDLINE INDUSTRIES INC,CORE,AB04,CORE AB04,_A95,13 Surgical mesh or tissue barrier products,Active,Substerile Core
000000000000589693,SYM3020OS,SYM3020OS,MESH HERNIA MONOF POLY MARKING SKIRTED RECT SYMBOTEX 30X20CM,MEDLINE INDUSTRIES INC,CORE,AB04,CORE AB04,_A96,13 Surgical mesh or tissue barrier products,Active,Substerile Core
000000000001031642,SMPM-02,SMPM02,MESH HERNIA SRGPR PLUG AND PATCH MED,MEDLINE INDUSTRIES INC,CORE,AB04,CORE AB04,_B05,13 Surgical mesh or tissue barrier products,Active,Substerile Core
000000000001031641,SMPL-01,SMPL01,MESH HERNIA SRGPR PLUG AND PATCH LRG,MEDLINE INDUSTRIES INC,CORE,AB04,CORE AB04,_B06,13 Surgical mesh or tissue barrier products,Active,Substerile Core
000000000000588236,LPG1510,LPG1510,MESH L-SC SELF-FIXATING PROGRIP RT 10X15MM,MEDLINE INDUSTRIES INC,CORE,AB04,CORE AB04,_B10,13 Surgical mesh or tissue barrier products,Active,Substerile Core
000000000000376359,LPG1510AR,LPG1510AR,MESH HERNIA L-SCP SELF FIXATING ANATOMICAL PROGRIP 10X15CM R,MEDLINE INDUSTRIES INC,CORE,AB04,CORE AB04,_B15,13 Surgical mesh or tissue barrier products,Active,Substerile Core
000000000000588242,LPG1510AL,LPG1510AL,MESH HERNIA L-SC SELF-FIXATING LT ANAT PROGRIP 10X15CM,MEDLINE INDUSTRIES INC,CORE,AB04,CORE AB04,_B20,13 Surgical mesh or tissue barrier products,Active,Substerile Core
000000000001010808,LPG1612AR,LPG1612AR,MESH SURG HERNIIA PLA POLY PROGRIP CLGN INGUINAL 16X12CM,MEDLINE INDUSTRIES INC,CORE,AB04,CORE AB04,_B25,13 Surgical mesh or tissue barrier products,Active,Substerile Core
000000000001018560,LPG1612AL,LPG1612AL,MESH HERNIA LAP MONOF POLY RECT LEFT ANATOMICAL 16X12CM,MEDLINE INDUSTRIES INC,CORE,AB04,CORE AB04,_B30,13 Surgical mesh or tissue barrier products,Active,Substerile Core
000000000000195106,PHSE,PHSE,MESH HERNIA NON ABS EXT PROL 3 15/16X2 5/32X4 15/16IN,MEDLINE INDUSTRIES INC,CORE,AB04,CORE AB04,_B35,13 Surgical mesh or tissue barrier products,Active,Substerile Core
000000000000058129,PHSM,PHSM,MESH HERNIA MED 1.75IN ONLAY WID 3 15/16IN ONLAY LGTH 3IN,MEDLINE INDUSTRIES INC,CORE,AB04,CORE AB04,_B41,13 Surgical mesh or tissue barrier products,Active,Substerile Core
000000000000191629,PHSL,PHSL,MESH HERNIA PROL LRG 4IN DIA 3 15/16IN UDR 3 15/16X1.75IN ON,MEDLINE INDUSTRIES INC,CORE,AB04,CORE AB04,_B42,13 Surgical mesh or tissue barrier products,Active,Substerile Core
000000000001031640,PPDS1510,PPDS1510,MESH COMPST PPL PARIETENE DS 15X10CM,MEDLINE INDUSTRIES INC,CORE,AB04,CORE AB04,_B45,13 Surgical mesh or tissue barrier products,Active,Substerile Core
000000000001031637,PPDS2015,PPDS2015,MESH COMPST PPL PARIETENE DS 20X15CM,MEDLINE INDUSTRIES INC,CORE,AB04,CORE AB04,_B50,13 Surgical mesh or tissue barrier products,Active,Substerile Core
000000000001031639,PPDS15,PPDS15,MESH COMPST PPL RND PARIETENE DS 15CM,MEDLINE INDUSTRIES INC,CORE,AB04,CORE AB04,_B55,13 Surgical mesh or tissue barrier products,Active,Substerile Core
000000000001031638,PPDS12,PPDS12,MESH COMPST PPL RND PARIETENE DS 12CM,MEDLINE INDUSTRIES INC,CORE,AB04,CORE AB04,_B60,13 Surgical mesh or tissue barrier products,Active,Substerile Core
000000000000569615,3707,3707,COLORECTAL LONE STAR KT,COOPERSURGICAL INC,CORE,AB04,CORE AB04,_E05,07 Surgical retractors,Active,Substerile Core
000000000000014725,3307G,3307G,RING RETRAC NORYL RESIN DISP STER 14.1CM WID 14.1CM LGTH,COOPERSURGICAL INC,CORE,AB04,CORE AB04,_E10,33 Surgical retractor rings,Active,Substerile Core
000000000000547860,3715,3715,RETRAC DISP RING NORYL RESN PRE-STER SINGLY IN DBL PEEL PUCH,COOPERSURGICAL INC,CORE,AB04,CORE AB04,_E15,33 Surgical retractor rings,Active,Substerile Core
000000000000019236,3302G,3302G,RING RETRAC PLST STER 22X11.3CM,COOPERSURGICAL INC,CORE,AB04,CORE AB04,_E20,33 Surgical retractor rings,Active,Substerile Core
000000000000106493,3311-1G,33111G,STAY SURG W/SHARP HOOK SS TIP ELAS LONESTAR 5MM STAY,COOPERSURGICAL INC,CORE,AB04,CORE AB04,_E25,02 Surgical retraction hooks,Active,Substerile Core
000000000000468595,3314-1G,33141G,HOOK RETRACTION ELASTIC STAY 3MM EA,COOPERSURGICAL INC,CORE,AB04,CORE AB04,_E26,02 Surgical retraction hooks,Active,Substerile Core
000000000001494395,3325-4G,33254G,HOOK RETRAC ELAS STAY 5MM,COOPERSURGICAL INC,CORE,AB04,CORE AB04,_E30,02 Surgical retraction hooks,Active,Substerile Core
000000000001224973,3329-4G,33294G,HOOK RETRAC ELAS STAY LONE STAR SHARP 2-FINGER 9MM,COOPERSURGICAL INC,CORE,AB04,CORE AB04,_E35,02 Surgical retraction hooks,Active,Substerile Core
000000000001854742,3333-4G,33334G,HOOK RETRAC ELAS STAY 2 FNGR 20X16MM,COOPERSURGICAL INC,CORE,AB04,CORE AB04,_E40,02 Surgical retraction hooks,Active,Substerile Core
000000000001854696,3338-4G,33384G,HOOK RETRAC SOLID BLDE 6.5X16MM 4PK,COOPERSURGICAL INC,CORE,AB04,CORE AB04,_E45,02 Surgical retraction hooks,Active,Substerile Core
000000000001156738,3350-1G,33501G,STAY SURG SS ELAS LONESTAR YEL STER DISP W/12MM BLUNT HOOK,COOPERSURGICAL INC,CORE,AB04,CORE AB04,_E50,02 Surgical retraction hooks,Active,Substerile Core
000000000000512600,3384-4,33844,LONE STAR STAYS 2 FNGR 12MM,COOPERSURGICAL INC,CORE,AB04,CORE AB04,_E55,31 Surgical retractors & related products,Active,Substerile Core
000000000002083882,520350,520350,ANCHR MESH SAFFRON SOFT TISS STER DISP,COLOPLAST CORP,CORE,AB04,CORE AB04,_E60,06 Surgical implant positioners and holders,Active,Substerile Core
000000000002083881,520340,520340,ANCHR MESH SAFFRON SOFT TISS STER REUS FXTN TOOL,COLOPLAST CORP,CORE,AB04,CORE AB04,_E65,06 Surgical implant positioners and holders,Active,Substerile Core
000000000000592040,M0068318220,M0068318220,KT VAG POSITIONING DEVICE COLPASSIST AND Y-MESH,BOSTON SCIENTIFIC CORPORATION & SUBSIDIA,CORE,AB04,CORE AB04,_E70,23 Gynecological implant or sling,Active,Substerile Core
000000000000573521,M0068502000,M0068502000,SLING MID URET ADVANTAGE,BOSTON SCIENTIFIC CORPORATION & SUBSIDIA,CORE,AB04,CORE AB04,_E75,16 Urological implants or sets,Active,Substerile Core
000000000001017387,M0068502120,M0068502120,SYS SLING TRANSVAGINAL PPL URETHRA SPRT ADVANTAGE FIT BLU,BOSTON SCIENTIFIC CORPORATION & SUBSIDIA,CORE,AB04,CORE AB04,_E80,23 Gynecological implant or sling,Active,Substerile Core
000000000000007060,M0068505000,M0068505000,SLING MID URETHRAL SYSTEM OBTRYX,BOSTON SCIENTIFIC CORPORATION & SUBSIDIA,CORE,AB04,CORE AB04,_E85,16 Urological implants or sets,Active,Substerile Core
000000000000569819,M0068505110,M0068505110,SLING KT MID URETH TRANSOBTURATOR HALO SHAPE OBTRYX II,BOSTON SCIENTIFIC CORPORATION & SUBSIDIA,CORE,AB04,CORE AB04,_E90,23 Gynecological implant or sling,Active,Substerile Core
000000000000525733,M0068507000,M0068507000,SLING URETH SOLYX SIS 9CM,BOSTON SCIENTIFIC CORPORATION & SUBSIDIA,CORE,AB04,CORE AB04,_E95,23 Gynecological implant or sling,Active,Substerile Core
000000000000574042,RV0001,RV0001,SYS PROCESSING FAT COLL AND TRFR LF REVOLVE 1-UNIT STER DISP,ABBVIE INC,CORE,AB08,CORE AB08,_A05,22 Medical or surgical suction or vacuum appliances,Active,Substerile Core
000000000000507690,B5558,B5558,TUB VAC PLST HI 8FT TRANSP STER DISP,MENTOR WORLDWIDE LLC,CORE,AB08,CORE AB08,_A10,01 Surgical irrigation or suction handpieces or cannulas,Active,Substerile Core
000000000001120837,ITS-10,ITS10,ST TUB SGL SPIKE INFILTRATION IRRIG SURG LTX-FREE INST,MEDTRONIC USA INC,CORE,AB08,CORE AB08,_A15,33 Endoscopic suction irrigation tips coagulation probes,Active,Substerile Core
000000000000462068,AR1160,AR1160,TUB ASP HI FLOW PROPRIETARY GLAZE 10FT LGTH LF STER DISP,ADVANCED AESTHETIC RESOURCES INC,CORE,AB08,CORE AB08,_A20,15 Medical or surgical suction tubings,Active,Substerile Core
000000000000203409,00-2195-012-00,00219501200,CARRIER SKINGRAFT DERMAL MESHGRAFT 1.5 TO 1 RATIO 8X3IN,ZIMMER US INC,CORE,AB08,CORE AB08,_A25,01 Surgical dermatomes or dermabraders or dermameshers,Active,Substerile Core
000000000000148004,00880000010,00880000010,BLDE SURG DTME STER ZMR 1.25-4.25IN WID RNG ZIMMER,ZIMMER US INC,CORE,AB08,CORE AB08,_A35,01 Surgical dermatomes or dermabraders or dermameshers,Active,Substerile Core
000000000001003487,1518128,1518128,GFT TISS MTRX ALLODERM SELCT REGN MED 1.6 PLUS/-0.4MM 8X16CM,ABBVIE INC,CORE,AB08,CORE AB08,_A40,25 Biological tissue implant,Active,Substerile Core
000000000001002712,1518320,1518320,GFT TISS MTRX ACL DRMS ALLDRM RGN FRZ MD 16X20CM 1.6/-0.4MM,ABBVIE INC,CORE,AB08,CORE AB08,_A45,25 Biological tissue implant,Active,Substerile Core
000000000000545216,GEM2751,GEM2751,COUPLER ANASTOMOTIC MICROVASCULAR 1.5MM DIA LF BLU STER,SYNOVIS MICRO CO ALLIANCE INC,CORE,AB08,CORE AB08,_B05,14 Anastomosis rings,Active,Substerile Core
000000000000161036,GEM2752,GEM2752,COUPLER MICROVASCULAR W/ANASTOMOTIC SYS 2MM GRN DISP,SYNOVIS MICRO CO ALLIANCE INC,CORE,AB08,CORE AB08,_B10,14 Anastomosis rings,Active,Substerile Core
000000000000105042,511100250060,511100250060,COUPLER MICROVASCULAR W/ANASTOMOTIC SYS 2.5MM RED DISP,SYNOVIS MICRO CO ALLIANCE INC,CORE,AB08,CORE AB08,_B15,14 Anastomosis rings,Active,Substerile Core
000000000000119464,511100300060,511100300060,COUPLER MICROVASCULAR 3MM GLD DISP W/ANASTOMOTIC SYS,SYNOVIS MICRO CO ALLIANCE INC,CORE,AB08,CORE AB08,_B20,14 Anastomosis rings,Active,Substerile Core
000000000000217674,HA-005,HA005,FUNNEL PLACEMENT IMPLANT BREAST KELLER FUNNEL 2 5BX,ABBVIE INC,CORE,AB08,CORE AB08,_B25,06 Surgical implant positioners and holders,Active,Substerile Core
000000000000569687,GEM2431,GEM2431,MICROCLIP HEMOSTATIC TI 2.4MM,SYNOVIS MICRO CO ALLIANCE INC,CORE,AB08,CORE AB08,_B30,14 Anastomosis rings,Active,Substerile Core
000000000000250873,89-0070,890070,PLUG OCCL OCULAR 2X5IN DISP STER,OLYMPUS AMERICA INC,CORE,AB08,CORE AB08,_B35,22 Ophthalmic plug punctums or lachrimal dilators or sets,Active,Substerile Core
000000000000540802,TKM-2,TKM2,CLAMP MICROVASCULAR DBL MED 60G PER MM2 CLAMPING FORCE,SYNOVIS MICRO CO ALLIANCE INC,CORE,AB08,CORE AB08,_B43,02 Surgical clamps or clips or forceps,Active,Substerile Core
000000000000458172,DYND70836,DYND70836,RAZOR SURG PREP DBL EDGE LF STER DISP,MEDLINE INDUSTRIES INC,CORE,AB08,CORE AB08,_B45,24 Surgical shave kits or prep razors or clippers,Active,Substerile Core
000000000000173118,E5699,E5699,PROT CORNEAL CROUCH DISP STER ADLT 23.5X25.8MM,BAUSCH & LOMB AMERICAS INC,CORE,AB08,CORE AB08,_B50,12 Corneal protector or conformer or shield,Active,Substerile Core
000000000000419223,BEAVER6400,BEAVER6400,BLD BEAVER 64,MEDLINE INDUSTRIES INC,CORE,AB08,CORE AB08,_B55,13 Surgical scalpels or knives or blades or trephines,Active,Substerile Core
000000000000463155,BEAVER6600,BEAVER6600,BLADE LAMELLAR BEAVER 60 DEG BEVEL UP,MEDLINE INDUSTRIES INC,CORE,AB08,CORE AB08,_B60,13 Surgical scalpels or knives or blades or trephines,Active,Substerile Core
000000000000426291,BEAVER6700,BEAVER6700,BLADE MINI SMALLER ALTERNATE TO 15,MEDLINE INDUSTRIES INC,CORE,AB08,CORE AB08,_B65,13 Surgical scalpels or knives or blades or trephines,Active,Substerile Core
000000000000419224,BEAVER6900,BEAVER6900,BLD SURG MINI EDGE CUTTING 180 DEG 69,MEDLINE INDUSTRIES INC,CORE,AB08,CORE AB08,_B66,13 Surgical scalpels or knives or blades or trephines,Active,Substerile Core
000000000001227875,5450103234WH,5450103234WH,BRA POST OP 32/34 WH ZIP FRNT SEAMLESS PAMELA 45010,AMOENA USA CORPORATION,CORE,AB08,CORE AB08,_C05,10 Brassieres,Active,Substerile Core
000000000001227817,5450103638WH,5450103638WH,BRA POST OP 36/38 WH ZIP FRNT SEAMLESS PAMELA 45010,AMOENA USA CORPORATION,CORE,AB08,CORE AB08,_C10,10 Brassieres,Active,Substerile Core
000000000001227958,5450104042WH,5450104042WH,BRA POST OP 40/42 WH ZIP FRNT SEAMLESS PAMELA 45010,AMOENA USA CORPORATION,CORE,AB08,CORE AB08,_C15,10 Brassieres,Active,Substerile Core
000000000001227801,5450104446WH,5450104446WH,BRA POST OP 44/46 WH ZIP FRNT SEAMLESS PAMELA 45010,AMOENA USA CORPORATION,CORE,AB08,CORE AB08,_C20,10 Brassieres,Active,Substerile Core
000000000001227884,5450104850WH,5450104850WH,BRA POST OP 48/50 WH ZIP FRNT SEAMLESS PAMELA 45010,AMOENA USA CORPORATION,CORE,AB08,CORE AB08,_C25,10 Brassieres,Active,Substerile Core
000000000001227906,54460452RN,54460452RN,BRA POST SURG SEAMLESS LEYLA 44604 ROSE NUDE 52/54,AMOENA USA CORPORATION,CORE,AB08,CORE AB08,_C30,10 Brassieres,Active,Substerile Core
000000000000214235,00-2195-013-00,00219501300,CARRIER SKINGRAFT DERMAL MESHGRAFT 3 TO 1 RATIO 8X3IN,ZIMMER US INC,CORE,AB08,CORE AB08,_C35,01 Surgical dermatomes or dermabraders or dermameshers,Active,Substerile Core
000000000001474368,SISLGC208,SISLGC208,CBL LIGHT GUID SINUS RELIEVA LUMA 8FT,ACCLARENT INC,CORE,AB08,CORE AB08,_C40,90 Endoscopic or surgical light source accessories,Active,Substerile Core
000000000000588896,1560M,1560M,PD POSITIONING FOAM MED SPRT 7/16X7 7/8X11.75IN LF,MEDLINE INDUSTRIES INC,CORE,AB08,CORE AB08,_D05,05 Patient positioning cushions or pads or pillows,Active,Substerile Core
000000000000597182,524110,524110,NASAL SPLINT DENVER 56X30MM,KARL STORZ ENDOSCOPY - AMERICA INC,CORE,AB08,CORE AB08,_D35,07 Surgical curettes or loops or curette sets,Active,Substerile Core
000000000001890132,524210,524210,SPLINT NASAL DENVER MD 64X36,KARL STORZ ENDOSCOPY - AMERICA INC,CORE,AB08,CORE AB08,_D40,02 Nasal splints or stents,Active,Substerile Core
000000000002041166,524310,524310,SPLINT NASAL DENVER LG,KARL STORZ ENDOSCOPY - AMERICA INC,CORE,AB08,CORE AB08,_D45,02 Nasal splints or stents,Active,Substerile Core
000000000000371267,1529000,1529000,SPLINT NASAL EXTERNAL SINGLE SMALL,MEDTRONIC USA INC,CORE,AB08,CORE AB08,_D50,02 Nasal splints or stents,Active,Substerile Core
000000000000038590,1529010,1529010,SPLINT THERMA SGL 10 PER BX SZ MED,MEDTRONIC USA INC,CORE,AB08,CORE AB08,_D51,02 Nasal splints or stents,Active,Substerile Core
000000000000530888,1529020,1529020,SPLINT NASAL THERMASPLINT LARGE,MEDTRONIC USA INC,CORE,AB08,CORE AB08,_D52,02 Nasal splints or stents,Active,Substerile Core
000000000000725590,NONSTNDNET02,NONSTNDNET02,STCKNT TUBR STRCH ELAS RETEN SZ 2 7INX25YD,MEDLINE INDUSTRIES INC,CORE,AB08,CORE AB08,_E10,04 Cast or splint stockinet or liners,Active,Substerile Core
000000000000725584,NONSTNDNET04,NONSTNDNET04,STCKNT TUBR STRCH ELAS RETEN SZ 4 11INX25YD,MEDLINE INDUSTRIES INC,CORE,AB08,CORE AB08,_E15,04 Cast or splint stockinet or liners,Active,Substerile Core
000000000000725605,NONSTNDNET06,NONSTNDNET06,STCKNT TUBR STRCH ELAS RETEN SZ 6 17INX25YD,MEDLINE INDUSTRIES INC,CORE,AB08,CORE AB08,_E30,04 Cast or splint stockinet or liners,Active,Substerile Core
000000000000725593,NONSTNDNET08,NONSTNDNET08,STCKNT TUBR STRCH ELAS RETEN SZ 8 31INX25YD,MEDLINE INDUSTRIES INC,CORE,AB08,CORE AB08,_E40,04 Cast or splint stockinet or liners,Active,Substerile Core
000000000000737812,101328,101328,SLV ARM BELLA LITE LNG SML 15-20MMHG,PERFORMANCE HEALTH SUPPLY INC,CORE,AB08,CORE AB08,_E55,02 Vascular or compression socks,Active,Substerile Core
000000000000590730,11215030,11215030,ALGFT BNE CANC CUBE F-D 30ML,ALLOSOURCE,CORE,AC01,CORE AC01,_A05,02 Human tissue implants,Active,Substerile Core
000000000000437952,12420060,12420060,ALGFT BNE COSTAL CARTILAGE SALINE FREEZE DRIED 6.1CM,ALLOSOURCE,CORE,AC01,CORE AC01,_A10,02 Human tissue implants,Active,Substerile Core
000000000001116737,27615030,27615030,ALGFT BNE CANC CHIP FD 4-9.5MM 30ML,NUVASIVE INC,CORE,AC01,CORE AC01,_A15,02 Human tissue implants,Active,Substerile Core
000000000001116805,27715030,27715030,ALGFT BNE CANC CRUSHED FD 1-4MM 30ML,NUVASIVE INC,CORE,AC01,CORE AC01,_A20,02 Human tissue implants,Active,Substerile Core
000000000001031092,31015023,31015023,ALGFT BNE SPNL TRICORTICAL ILLIUM WEDGE GREATER THAN 23MM,ALLOSOURCE,CORE,AC01,CORE AC01,_A25,02 Human tissue implants,Active,Substerile Core
000000000000191225,860C0500,860C0500,ALGFT PUTTY BNE CANC DBM ALLOMATRIX C 5ML,WRIGHT MEDICAL TECHNOLOGY INC,CORE,AC01,CORE AC01,_B05,03 Bone graft extender or substitute,Active,Substerile Core
000000000000050540,860C1000,860C1000,ALGFT PUTTY BNE CANC MOLDABLE C BNE ALLOMATRIX 10ML,WRIGHT MEDICAL TECHNOLOGY INC,CORE,AC01,CORE AC01,_B10,03 Bone graft extender or substitute,Active,Substerile Core
000000000000455249,1002-025,1002025,PUTTY BONE MATRIX ALPHGRAFT 2.5,ALPHATEC SPINE INCORPORATED,CORE,AC01,CORE AC01,_B15,03 Bone graft extender or substitute,Active,Substerile Core
000000000000467490,1002-050,1002050,PUTTY BONE MATRIX ALPHAGRAFT 5ML,ALPHATEC SPINE INCORPORATED,CORE,AC01,CORE AC01,_B20,03 Bone graft extender or substitute,Active,Substerile Core
000000000000476324,1002-100,1002100,PUTTY BONE MATRIX ALPHAGRAFT 10,ALPHATEC SPINE INCORPORATED,CORE,AC01,CORE AC01,_B25,03 Bone graft extender or substitute,Active,Substerile Core
000000000000594500,5020001,5020001,PUTTY DBM PROPEL SML 1ML,NUVASIVE INC,CORE,AC01,CORE AC01,_C05,03 Bone graft extender or substitute,Active,Substerile Core
000000000000012216,038025,038025,MATRIX BNE PUTTY DEMINERALIZED VOID FILLER FD DBX 2.5ML,MUSCULOSKELETAL TRANSPLANT FOUNDATION,CORE,AC01,CORE AC01,_C10,02 Human tissue implants,Active,Substerile Core
000000000000043725,038050,038050,MATRIX BNE PUTTY DEMINERALIZED VOID FILLER FD DBX 5ML,MUSCULOSKELETAL TRANSPLANT FOUNDATION,CORE,AC01,CORE AC01,_C15,02 Human tissue implants,Active,Substerile Core
000000000000012696,038100,038100,MATRIX BNE PUTTY DEMINERALIZED VOID FILLER FD DBX 10ML,MUSCULOSKELETAL TRANSPLANT FOUNDATION,CORE,AC01,CORE AC01,_C20,02 Human tissue implants,Active,Substerile Core
000000000000022271,3704-0-050,37040050,CABLE SLEEVE SET BEADED SS 2MM,STRYKER ORTHOPAEDICS,CORE,AC01,CORE AC01,_C25,01 Surgical cerclage instruments,Active,Substerile Core
000000000000364507,6704-0-110,67040110,CABLE SYSTEM TRAUMA SMALL GRIP 1.6-2MM,STRYKER ORTHOPAEDICS,CORE,AC01,CORE AC01,_C30,09 Orthopedic trauma fixation instrument systems,Active,Substerile Core
000000000000364257,6704-0-210,67040210,CABLE SYSTEM TRAUMA MEDIUM GRIP 2MM,STRYKER ORTHOPAEDICS,CORE,AC01,CORE AC01,_C35,07 Internal fixation set,Active,Substerile Core
000000000000364832,6704-0-310,67040310,CABLE SYSTEM TRAUMA LARGE GRIP 2MM,STRYKER ORTHOPAEDICS,CORE,AC01,CORE AC01,_C40,07 Internal fixation set,Active,Substerile Core
000000000000083191,6704-0-410,67040410,SLEEVE CABLE SET DALL MILES SMALL 1.6MM,STRYKER ORTHOPAEDICS,CORE,AC01,CORE AC01,_D05,07 Internal fixation set,Active,Substerile Core
000000000000163706,6704-0-420,67040420,SLEEVE CABLE SET VITALLIUM 1.6MM,STRYKER ORTHOPAEDICS,CORE,AC01,CORE AC01,_D10,07 Internal fixation set,Active,Substerile Core
000000000000191896,6704-0-510,67040510,CABLE SLEEVE SET DALL MILES 2MM,STRYKER ORTHOPAEDICS,CORE,AC01,CORE AC01,_D15,01 Surgical cerclage instruments,Active,Substerile Core
000000000000097356,6704-0-520,67040520,CABLE SLEEVE SET BEADED DALL MILES 2,STRYKER ORTHOPAEDICS,CORE,AC01,CORE AC01,_D20,01 Surgical cerclage instruments,Active,Substerile Core
000000000000011580,6704-3-082,67043082,PLATE GRIP COCR MEDIUM 2X150MM,STRYKER ORTHOPAEDICS,CORE,AC01,CORE AC01,_D25,05 Bone plate,Active,Substerile Core
000000000000415086,6704-3-092,67043092,GRIP PLATE TROCH W/2 CBL LG 160MM,STRYKER ORTHOPAEDICS,CORE,AC01,CORE AC01,_D30,07 Internal fixation set,Active,Substerile Core
000000000000498967,25-002,25002,PD INST MAGN 16X20IN STER,MEDLINE INDUSTRIES INC,CORE,AD02,CORE AD02,_A05,18 Surgical magnetic mats,Active,Substerile Core
000000000000514535,5834420,5834420,CATH HEMOD AIRGRD STD STR STGRD TIP HEMOSTAR 14.5FR 42X47CM,BARD PERIPHERAL VASCULAR INC,CORE,AD02,CORE AD02,_A10,59 Hemodialysis catheters,Active,Substerile Core
